record_id,person_id,person_name,aliases,phone_id,phone_number,vehicle_id,vehicle_plate,location_id,location,organization_id,organization,target_person_id,target_person,event_type,event_date,amount_inr,notes,risk_score,case_id
REC-MA-0000141,P-001515,Ajay Swain,,,,V-000428,BR-46-QQ-4819,L-000176,"Auto Nagar, Krishnagiri",O-000037,Pinnacle Retail Ltd,,,REGISTRATION_RECORD,2026-04-01 07:55:38,,,86,
REC-MA-0000142,P-001125,Dinesh Karthikeyan,,PH-000459,+91-8985725459,,,,,O-000197,Pinnacle Exports Group,,,FINANCIAL_TXN,2026-04-14 10:00:02,194946,,70,
REC-MA-0000143,P-000294,Vaishnavi Mehta,,,,,,L-000021,"Old Town, Coimbatore",,,,,LOCATION_PING,2026-08-10 20:19:19,,,24,CR-2026-2003
REC-MA-0000144,P-000711,Rakesh Mishra,,,,V-000333,DL-52-FE-6421,L-000012,"Bus Stand, Madurai",,,,,VEHICLE_MOVEMENT,2026-06-08 15:38:09,,,63,CR-2026-2009
REC-MA-0000145,P-001536,Lakshmi Saha,,PH-000671,+91-2158350344,,,,,O-000111,Prime Importers Udyog,,,FINANCIAL_TXN,2026-02-27 19:12:19,95837,,22,
REC-MA-0000146,P-001401,Chetan Sharma,,,,,,L-000023,"Bus Stand, Kanniyakumari",,,,,LOCATION_PING,2026-07-22 22:22:11,,Documentation mismatch flagged,92,
REC-MA-0000147,P-000603,Suresh Shetty,,,,,,L-000052,"Bus Stand, Erode",,,,,LOCATION_PING,2026-08-28 15:14:17,,,96,CR-2026-2011
REC-MA-0000148,P-001663,Karan Tripathi,,,,V-000100,TN-37-YK-6242,L-000077,"Textile Market, Coimbatore",O-000109,Bluebird Construction & Co,,,REGISTRATION_RECORD,2026-01-06 20:36:34,,,32,CR-2026-2013
REC-MA-0000149,P-000017,Ankit Patil,,,,,,L-000077,"Textile Market, Coimbatore",,,,,SIGHTING_REPORT,2026-03-25 03:52:01,,Frequent contact with flagged number,25,CR-2026-2006
REC-MA-0000150,P-000966,Neha Ghosh,,PH-000602,+91-7320441384,,,,,,,,,CALL_LOG,2026-06-12 22:03:17,,,47,CR-2026-2009
REC-MA-0000151,P-000804,Bhavna Chavan,,,,,,L-000077,"Textile Market, Coimbatore",,,,,LOCATION_PING,2026-07-28 11:54:05,,,58,CR-2026-2012
REC-MA-0000152,P-000350,Sneha Pawar,,,,V-000498,MP-31-UT-3020,L-000020,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-08-15 11:57:01,,,89,
REC-MA-0000153,P-001766,Priya Yadav,,PH-000689,+91-3862044851,,,,,,,,,CALL_LOG,2026-01-18 19:45:55,,,24,
REC-MA-0000154,P-000015,Jatin Kulkarni,,,,,,L-000081,"Textile Market, Karur",,,,,LOCATION_PING,2026-03-01 05:32:40,,,71,
REC-MA-0000155,P-000481,Siddharth Bhat,,,,V-000018,UP-45-JG-6488,L-000111,"Market Road, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-06-21 21:55:34,,,54,
REC-MA-0000156,P-000211,Arjun Verma,,,,V-000430,KA-54-PK-8754,L-000102,"Industrial Estate, Hosur",O-000118,Metro Construction Enterprises,,,REGISTRATION_RECORD,2026-05-09 11:42:41,,Repeated presence near restricted zone,14,CR-2026-2019
REC-MA-0000157,P-001317,Chandan Naidu,,,,V-000063,BR-33-PM-8640,L-000178,"Bus Stand, Karur",,,,,VEHICLE_MOVEMENT,2026-06-01 01:06:02,,Funds routed through multiple accounts,48,
REC-MA-0000158,P-000193,Gaurav Khanna,,,,,,L-000153,"University Road, Krishnagiri",,,,,SIGHTING_REPORT,2026-05-09 17:06:34,,,50,CR-2026-2017
REC-MA-0000159,P-000663,Prakash Gupta,,PH-000961,+91-9453546147,,,,,,,,,CALL_LOG,2026-01-30 13:32:30,,,39,CR-2026-2017
REC-MA-0000160,P-001503,Sandeep Mishra,,PH-000703,+91-9690282498,,,,,,,,,CALL_LOG,2026-01-12 11:40:02,,,65,
REC-MA-0000161,P-000633,Bharat Sundaram,,PH-000583,+91-3502385037,,,,,,,,,CALL_LOG,2026-01-04 15:09:45,,,76,CR-2026-2006
REC-MA-0000162,P-000936,Sonia Pandey,,PH-000992,+91-6102908718,,,,,O-000164,Orbit Trading & Co,,,FINANCIAL_TXN,2026-04-28 06:22:26,29928,,57,CR-2026-2018
REC-MA-0000163,P-000073,Akshay Nair,,,,V-000030,GJ-37-NH-4776,L-000057,"Warehouse Zone, Vellore",,,P-000820,Pooja Chavan,VEHICLE_MOVEMENT,2026-05-30 20:36:23,,,32,
REC-MA-0000164,P-001720,Sonia Krishnan,,PH-000967,+91-0900404769,,,,,,,,,CALL_LOG,2026-01-21 08:24:30,,,21,
REC-MA-0000165,P-000637,Chandan Dubey,,,,V-000389,MH-28-AI-2227,L-000072,"Warehouse Zone, Erode",O-000107,City Shipping Udyog,,,REGISTRATION_RECORD,2026-08-17 03:05:27,,Funds routed through multiple accounts,24,
REC-MA-0000166,P-000367,Sourav Desai,,PH-000201,+91-8455048926,,,,,O-000172,Eastern Freight Traders,,,FINANCIAL_TXN,2026-03-05 02:32:03,96298,,36,
REC-MA-0000167,P-001344,Kirti Rajan,,,,V-000603,DL-74-TW-4215,L-000005,"SIPCOT, Cuddalore",,,,,VEHICLE_MOVEMENT,2026-04-20 10:48:50,,Funds routed through multiple accounts,76,
REC-MA-0000168,P-001206,Divya Das,,,,V-000621,UP-53-VE-6628,L-000052,"Bus Stand, Erode",,,P-001015,Sachin Dutta,VEHICLE_MOVEMENT,2026-01-28 11:18:35,,,46,CR-2026-2014
REC-MA-0000169,P-001943,Ankit Bansal,,PH-000020,+91-1286391741,,,,,O-000162,Vantage Energy Udyog,,,FINANCIAL_TXN,2026-03-29 09:37:02,15593,Vehicle observed at loading bay,86,CR-2026-2002
REC-MA-0000170,P-000964,Anjali Deshmukh,,,,,,L-000151,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-04-13 20:29:15,,,32,
REC-MA-0000171,P-000783,Nikhil Ganesan,,PH-000402,+91-9282341436,,,,,O-000097,Global Distributors Group,P-000440,Shalini Banerjee,FINANCIAL_TXN,2026-07-17 21:03:01,3957,Matches known alias spelling,39,
REC-MA-0000172,P-001863,Manoj Pillai,,PH-000146,+91-0089317342,,,,,,,,,CALL_LOG,2026-01-05 15:44:45,,,90,
REC-MA-0000173,P-001367,Jatin Saha,,,,V-000478,DL-57-ZA-5476,L-000023,"Bus Stand, Kanniyakumari",O-000220,Crystal Digital Pvt Ltd,,,REGISTRATION_RECORD,2026-04-02 03:33:38,,,65,
REC-MA-0000174,P-000322,Aarti Yadav,,PH-000592,+91-6711148375,,,,,O-000149,Crystal Textiles Ltd,,,FINANCIAL_TXN,2026-02-27 09:02:23,166132,,24,CR-2026-2005
REC-MA-0000175,P-001299,Arjun Bhat,,,,V-000105,AP-22-IN-2527,L-000079,"Warehouse Zone, Salem",,,,,VEHICLE_MOVEMENT,2026-07-17 16:56:58,,,83,CR-2026-2009
REC-MA-0000176,P-001440,Bhavna Patil,,,,V-000409,WB-21-ZO-5165,L-000056,"Warehouse Zone, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-01-09 18:35:24,,,54,CR-2026-2020
REC-MA-0000177,P-000853,Chetan Patel,,PH-000118,+91-1141520850,,,,,O-000036,Global Shipping Pvt Ltd,,,FINANCIAL_TXN,2026-08-08 09:19:19,160800,,50,
REC-MA-0000178,P-001482,Sonia Reddy,,PH-000617,+91-4353537513,,,,,O-000178,United Financial Movers,,,FINANCIAL_TXN,2026-08-11 14:15:29,66314,,68,CR-2026-2008
REC-MA-0000179,P-000854,Poonam Gaikwad,,PH-000048,+91-5349292983,,,,,O-000242,Nexus Importers Movers,P-001712,Pooja Shinde,FINANCIAL_TXN,2026-04-08 21:24:40,228955,Funds routed through multiple accounts,1,
REC-MA-0000180,P-001323,Varun Das,,,,V-000619,AP-39-UT-7175,L-000172,"Warehouse Zone, Chennai",O-000147,Bluebird Automotive Group,,,REGISTRATION_RECORD,2026-08-12 16:36:53,,,4,CR-2026-2003
REC-MA-0000181,P-001702,Anjali Nair,,PH-000889,+91-2850116880,,,,,O-000149,Crystal Textiles Ltd,,,FINANCIAL_TXN,2026-06-18 21:38:09,161885,Vehicle observed at loading bay,54,
REC-MA-0000182,P-001488,Megha Verma,,,,V-000574,CG-73-SA-1314,L-000181,"Highway Junction, Chennai",,,,,VEHICLE_MOVEMENT,2026-07-13 02:33:06,,Repeated presence near restricted zone,23,CR-2026-2007
REC-MA-0000183,P-001734,Megha Chavan,,,,V-000576,CG-65-IW-3053,L-000080,"Industrial Estate, Kanniyakumari",O-000003,Prime Financial Traders,,,REGISTRATION_RECORD,2026-03-01 05:20:40,,,33,
REC-MA-0000184,P-001073,Chetan Ganesan,,,,,,L-000020,"Residential Colony, Karur",,,,,LOCATION_PING,2026-07-26 12:29:06,,,55,CR-2026-2002
REC-MA-0000185,P-001207,Ramesh Singh,,,,V-000540,KL-74-LA-3916,L-000091,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-03-22 15:08:48,,,91,CR-2026-2009
REC-MA-0000186,P-001714,Shalini Ghosh,,,,,,L-000023,"Bus Stand, Kanniyakumari",,,,,LOCATION_PING,2026-03-09 08:39:40,,,52,CR-2026-2005
REC-MA-0000187,P-000041,Nirav Das,,,,V-000461,WB-27-NK-5072,L-000077,"Textile Market, Coimbatore",O-000064,Global Trading Pvt Ltd,,,REGISTRATION_RECORD,2026-06-07 09:05:11,,,68,
REC-MA-0000188,P-000829,Dinesh Chauhan,,,,V-000548,PB-69-CG-2158,L-000090,"Warehouse Zone, Salem",O-000110,City Exports Traders,,,REGISTRATION_RECORD,2026-06-29 20:35:02,,,44,
REC-MA-0000189,P-000197,Saurabh Kamble,,,,V-000136,DL-10-PJ-5912,L-000151,"Warehouse Zone, Salem",O-000155,Pinnacle Financial Udyog,,,REGISTRATION_RECORD,2026-02-12 10:14:25,,,25,
REC-MA-0000190,P-001357,Ishaan Khanna,,PH-000506,+91-8560125625,,,,,,,P-000903,Jatin Patil,CALL_LOG,2026-06-03 09:56:35,,,28,
REC-MA-0000191,P-000583,Anand Banerjee,,,,,,L-000152,"Warehouse Zone, Coimbatore",,,,,LOCATION_PING,2026-08-18 20:15:25,,,15,
REC-MA-0000192,P-000052,Neha Swain,,,,V-000467,HR-47-PY-8259,L-000002,"Residential Colony, Thanjavur",O-000193,Orbit Distributors Ltd,P-000996,Megha Chopra,REGISTRATION_RECORD,2026-06-17 15:20:36,,,100,
REC-MA-0000193,P-001220,Sonia Shinde,,PH-000328,+91-6458750663,,,,,O-000052,National Automotive Traders,,,FINANCIAL_TXN,2026-01-28 18:45:48,245403,Funds routed through multiple accounts,32,CR-2026-2015
REC-MA-0000194,P-000891,Sandeep Bhattacharya,,,,V-000285,GJ-76-BX-3763,L-000044,"Old Town, Cuddalore",O-000237,Orbit Energy Enterprises,P-000587,Varun Sharma,REGISTRATION_RECORD,2026-04-25 08:14:14,,,57,CR-2026-2014
REC-MA-0000195,P-000551,Prakash Pandey,,,,V-000619,AP-39-UT-7175,L-000088,"Bus Stand, Hosur",,,,,VEHICLE_MOVEMENT,2026-06-24 00:52:13,,Co-location with case-linked individual,2,
REC-MA-0000196,P-000738,Tanvi Kulkarni,,PH-000383,+91-6940539672,,,,,,,P-001919,Akshay Eswaran,CALL_LOG,2026-07-24 18:37:11,,,61,
REC-MA-0000197,P-000656,Meera Menon,,,,V-000039,WB-57-TG-7110,L-000190,"Residential Colony, Erode",O-000158,Union Infrastructure Ltd,,,REGISTRATION_RECORD,2026-07-15 13:44:58,,,20,CR-2026-2006
REC-MA-0000198,P-000475,Kunal Bhat,,,,V-000201,RJ-11-RE-9847,L-000144,"Technology Park, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-06-19 07:53:39,,,57,
REC-MA-0000199,P-001457,Bharat Tripathi,,,,,,L-000188,"Railway Station, Chennai",,,,,LOCATION_PING,2026-03-03 08:36:12,,,4,
REC-MA-0000200,P-001833,Ravi Karthikeyan,,,,,,L-000100,"Bypass, Cuddalore",,,,,SIGHTING_REPORT,2026-08-12 07:52:20,,Repeated presence near restricted zone,44,CR-2026-2016
REC-MA-0000201,P-001755,Kartik Iyer,,PH-000658,+91-1739063757,,,,,O-000184,Pinnacle Digital Traders,,,FINANCIAL_TXN,2026-05-31 17:39:12,36216,,32,
REC-MA-0000202,P-000760,Shikha Malhotra,,,,,,L-000054,"Warehouse Zone, Cuddalore",,,,,SIGHTING_REPORT,2026-01-04 03:18:42,,,68,
REC-MA-0000203,P-001323,Varun Das,,PH-000744,+91-3524103977,,,,,,,,,CALL_LOG,2026-03-02 08:42:08,,,17,
REC-MA-0000204,P-001316,Bhavna Ganesan,,,,V-000405,DL-68-IP-5919,L-000072,"Warehouse Zone, Erode",O-000039,Nexus Steel Traders,,,REGISTRATION_RECORD,2026-04-10 01:00:03,,Documentation mismatch flagged,6,CR-2026-2006
REC-MA-0000205,P-000933,Harish Halder,,,,V-000684,AP-59-KW-9690,L-000015,"SIPCOT, Kanniyakumari",O-000022,Vantage Infrastructure Pvt Ltd,,,REGISTRATION_RECORD,2026-05-24 08:50:16,,,46,CR-2026-2017
REC-MA-0000206,P-001530,Shalini Deshpande,,,,,,L-000114,"Ring Road, Thanjavur",,,,,LOCATION_PING,2026-02-05 20:48:12,,,40,CR-2026-2017
REC-MA-0000207,P-001991,Anand Eswaran,,,,,,L-000015,"SIPCOT, Kanniyakumari",,,,,LOCATION_PING,2026-08-22 22:52:35,,,79,
REC-MA-0000208,P-000980,Shreya Sharma,,PH-000469,+91-5155973714,,,,,O-000056,Highland Importers Group,P-000541,Rohit Nair,FINANCIAL_TXN,2026-08-16 14:40:15,174907,,41,
REC-MA-0000209,P-000666,Sunita Bhat,,,,,,L-000082,"Highway Junction, Nagercoil",,,,,SIGHTING_REPORT,2026-07-17 16:35:08,,No prior record - routine entry,34,
REC-MA-0000210,P-000043,Rohit Ghosh,,,,V-000084,TN-41-BN-7650,L-000054,"Warehouse Zone, Cuddalore",,,,,VEHICLE_MOVEMENT,2026-06-10 22:14:53,,Inconsistent address on record,49,
REC-MA-0000211,P-000004,Jaya Rao,,,,V-000643,RJ-56-QZ-8547,L-000077,"Textile Market, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-04-16 14:27:17,,Documentation mismatch flagged,61,
REC-MA-0000212,P-000193,Gaurav Khanna,,PH-000206,+91-8510174907,,,,,O-000201,Crystal Pharma Udyog,,,FINANCIAL_TXN,2026-02-05 17:09:56,18252,,58,CR-2026-2003
REC-MA-0000213,P-001649,Dhruv Shinde,,,,V-000466,MP-56-IF-1235,L-000045,"Industrial Estate, Cuddalore",,,,,VEHICLE_MOVEMENT,2026-06-04 19:36:20,,,77,
REC-MA-0000214,P-000339,Suresh Rajan,,,,V-000321,DL-04-UP-9502,L-000009,"Highway Junction, Krishnagiri",O-000178,United Financial Movers,,,REGISTRATION_RECORD,2026-07-16 22:46:34,,,49,CR-2026-2014
REC-MA-0000215,P-001964,Sunita Khanna,"S. Khanna,Sunita K.,S K",,,V-000077,MP-79-XL-8682,L-000077,"Textile Market, Coimbatore",O-000057,Metro Logistics Enterprises,P-000528,Ritu Chettiar,REGISTRATION_RECORD,2026-05-03 02:53:21,,Contact cluster under observation,54,
REC-MA-0000216,P-001832,Sneha Tripathi,,,,,,L-000178,"Bus Stand, Karur",,,P-001312,Ritu Shetty,LOCATION_PING,2026-07-19 15:33:30,,,82,
REC-MA-0000217,P-000107,Sandeep Tripathi,,PH-000556,+91-6078701041,,,,,O-000024,Highland Automotive Traders,P-000312,Rekha Hegde,FINANCIAL_TXN,2026-03-02 14:10:07,4644,,32,
REC-MA-0000218,P-001910,Vandana Dubey,,,,,,L-000072,"Warehouse Zone, Erode",,,P-000299,Ankit Yadav,SIGHTING_REPORT,2026-06-09 10:22:42,,Funds routed through multiple accounts,61,CR-2026-2006
REC-MA-0000219,P-000364,Divya Khanna,,,,V-000229,KA-93-CC-9272,L-000147,"Port Area, Tiruchirappalli",O-000051,Crystal Textiles Movers,,,REGISTRATION_RECORD,2026-03-22 11:04:36,,,66,
REC-MA-0000220,P-001672,Megha Bhat,,PH-000237,+91-0209700268,,,,,O-000069,Union Exports Ltd,,,FINANCIAL_TXN,2026-08-25 14:00:13,19765,Documentation mismatch flagged,10,
REC-MA-0000221,P-000872,Ananya Venkatesh,,PH-000054,+91-9907726257,,,,,O-000091,Vantage Steel Movers,,,FINANCIAL_TXN,2026-03-16 23:54:10,171663,,68,CR-2026-2018
REC-MA-0000222,P-000570,Jaya Ghosh,,,,,,L-000121,"Residential Colony, Nagercoil",,,,,SIGHTING_REPORT,2026-05-28 05:40:16,,Contact cluster under observation,44,
REC-MA-0000223,P-001145,Amit Joshi,,PH-000043,+91-1379956353,,,,,O-000120,Trustline Importers Ltd,,,FINANCIAL_TXN,2026-01-11 15:43:45,238818,,62,
REC-MA-0000224,P-001761,Bharat Pradhan,,PH-000334,+91-6864622522,,,,,O-000163,Summit Textiles Group,,,FINANCIAL_TXN,2026-03-16 17:22:09,188265,,74,
REC-MA-0000225,P-000358,Vaishnavi Kulkarni,,PH-000332,+91-8694611952,,,,,O-000017,Nexus Textiles Movers,,,FINANCIAL_TXN,2026-03-06 21:04:27,221999,Matches known alias spelling,24,
REC-MA-0000226,P-001742,Lakshmi Halder,,,,V-000452,GJ-77-RS-9955,L-000084,"Residential Colony, Karur",,,P-001280,Pooja Kumar,VEHICLE_MOVEMENT,2026-01-05 11:56:05,,,95,CR-2026-2001
REC-MA-0000227,P-000703,Mohan Ganesan,,,,,,L-000197,"IT Park, Tirunelveli",,,,,LOCATION_PING,2026-04-18 00:28:08,,Inconsistent address on record,44,CR-2026-2007
REC-MA-0000228,P-000323,Kiran Chakraborty,,PH-000744,+91-3524103977,,,,,O-000191,Orbit Financial Group,,,FINANCIAL_TXN,2026-02-20 14:21:51,61032,Cash pickup observed near market road,49,CR-2026-2004
REC-MA-0000229,P-000703,Mohan Ganesan,,,,V-000587,TN-22-SX-7938,L-000151,"Warehouse Zone, Salem",O-000008,Prime Shipping Enterprises,,,REGISTRATION_RECORD,2026-06-06 12:53:35,,Inconsistent address on record,78,CR-2026-2014
REC-MA-0000230,P-000712,Ananya Shinde,,PH-000782,+91-7359848840,,,,,,,,,CALL_LOG,2026-08-30 00:24:06,,,27,CR-2026-2003
REC-MA-0000231,P-000126,Swati Mahapatra,,,,,,L-000012,"Bus Stand, Madurai",,,,,LOCATION_PING,2026-07-06 20:06:31,,,44,CR-2026-2002
REC-MA-0000232,P-001760,Kavita Gupta,,,,,,L-000147,"Port Area, Tiruchirappalli",,,,,LOCATION_PING,2026-07-29 00:41:39,,No prior record - routine entry,63,CR-2026-2011
REC-MA-0000233,P-000836,Priya Kulkarni,,,,,,L-000107,"Warehouse Zone, Tirunelveli",,,P-001473,Anand Desai,LOCATION_PING,2026-04-06 05:44:15,,,15,CR-2026-2011
REC-MA-0000234,P-001446,Divya Hegde,,,,,,L-000013,"Railway Station, Hosur",,,,,LOCATION_PING,2026-06-15 14:40:19,,,18,
REC-MA-0000235,P-000041,Nirav Das,,PH-000950,+91-7525680656,,,,,,,P-001433,Arun Chakraborty,CALL_LOG,2026-04-14 05:21:47,,,62,
REC-MA-0000236,P-000407,Sanjay Kulkarni,,,,,,L-000153,"University Road, Krishnagiri",,,P-001874,Simran Chopra,LOCATION_PING,2026-03-23 16:43:27,,,42,
REC-MA-0000237,P-000949,Dev Nayak,,,,V-000557,RJ-27-SF-1159,L-000090,"Warehouse Zone, Salem",,,,,VEHICLE_MOVEMENT,2026-01-05 07:01:16,,High frequency evening calls,22,
REC-MA-0000238,P-000735,Vikram Gaikwad,,,,,,L-000105,"Bypass, Tirunelveli",,,,,SIGHTING_REPORT,2026-08-03 17:27:04,,,50,
REC-MA-0000239,P-001740,Kirti Desai,,,,,,L-000034,"Technology Park, Erode",,,,,SIGHTING_REPORT,2026-06-19 23:23:38,,,42,CR-2026-2010
REC-MA-0000240,P-000093,Chetan Pradhan,,PH-000089,+91-2845765213,,,,,,,,,CALL_LOG,2026-08-07 02:06:43,,,80,CR-2026-2020
REC-MA-0000241,P-000409,Nikhil Bhat,,,,V-000562,TN-88-FA-2354,L-000147,"Port Area, Tiruchirappalli",O-000079,Apex Trading Traders,,,REGISTRATION_RECORD,2026-03-06 10:49:55,,,43,
REC-MA-0000242,P-001766,Priya Yadav,,,,V-000491,MP-92-UG-1543,L-000147,"Port Area, Tiruchirappalli",O-000004,Pinnacle Steel Group,,,REGISTRATION_RECORD,2026-06-18 05:11:07,,,14,
REC-MA-0000243,P-000413,Arjun Bose,,PH-000399,+91-8725686211,,,,,,,,,CALL_LOG,2026-04-28 13:43:47,,,58,CR-2026-2016
REC-MA-0000244,P-000045,Kartik Shetty,,,,V-000447,HR-01-KF-5073,L-000130,"Auto Nagar, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-07-11 07:46:53,,,34,
REC-MA-0000245,P-000938,Neha Bhat,,,,,,L-000102,"Industrial Estate, Hosur",,,,,LOCATION_PING,2026-03-26 22:25:59,,Frequent contact with flagged number,95,
REC-MA-0000246,P-001945,Dinesh Gaikwad,,,,,,L-000160,"Industrial Estate, Thoothukudi",,,,,SIGHTING_REPORT,2026-08-14 04:32:23,,,88,
REC-MA-0000247,P-001973,Sachin Chauhan,,,,V-000525,AP-39-CR-1095,L-000165,"Ring Road, Krishnagiri",O-000027,Silver Steel & Co,,,REGISTRATION_RECORD,2026-06-28 07:03:45,,,49,CR-2026-2013
REC-MA-0000248,P-001165,Vivek Chauhan,,PH-000455,+91-7005140546,,,,,O-000002,Bluebird Automotive Movers,,,FINANCIAL_TXN,2026-06-06 23:41:52,130639,,82,
REC-MA-0000249,P-001503,Sandeep Mishra,,PH-000703,+91-9690282498,,,,,,,,,CALL_LOG,2026-03-21 08:07:54,,,55,
REC-MA-0000250,P-000926,Nisha Sharma,,,,V-000175,TN-44-HT-2946,L-000035,"Highway Junction, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-08-01 11:36:06,,,22,CR-2026-2015
REC-MA-0000251,P-000570,Jaya Ghosh,,,,V-000256,UP-23-GD-4030,L-000165,"Ring Road, Krishnagiri",O-000054,Global Shipping & Co,,,REGISTRATION_RECORD,2026-08-09 18:47:03,,,52,
REC-MA-0000252,P-000781,Gaurav Patel,,,,,,L-000167,"Old Town, Dindigul",,,,,LOCATION_PING,2026-02-27 21:31:21,,,62,
REC-MA-0000253,P-001251,Ramesh Shinde,,,,V-000487,CG-88-TX-2390,L-000056,"Warehouse Zone, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-06-27 06:03:28,,,53,
REC-MA-0000254,P-000419,Anil Subramanian,,,,,,L-000120,"SIPCOT, Nagapattinam",,,,,SIGHTING_REPORT,2026-03-22 21:01:41,,Documentation mismatch flagged,74,
REC-MA-0000255,P-000868,Vandana Patel,,,,V-000627,TS-34-GB-4946,L-000052,"Bus Stand, Erode",,,,,VEHICLE_MOVEMENT,2026-05-29 18:38:21,,,16,CR-2026-2014
REC-MA-0000256,P-001759,Mohan Rao,,PH-000391,+91-4744309634,,,,,,,,,CALL_LOG,2026-08-27 21:51:25,,,65,CR-2026-2005
REC-MA-0000257,P-000163,Santosh Mehta,,,,V-000244,TN-42-XG-2637,L-000073,"Residential Colony, Hosur",,,,,VEHICLE_MOVEMENT,2026-03-04 08:30:31,,Co-location with case-linked individual,99,CR-2026-2005
REC-MA-0000258,P-001042,Kirti Rao,,,,,,L-000021,"Old Town, Coimbatore",,,,,SIGHTING_REPORT,2026-08-22 04:02:02,,,59,CR-2026-2002
REC-MA-0000259,P-001960,Megha Malhotra,,PH-000713,+91-7046226817,,,,,,,,,CALL_LOG,2026-07-22 11:36:17,,,60,
REC-MA-0000260,P-001637,Nikhil Naidu,,,,V-000111,PB-43-AN-2028,L-000077,"Textile Market, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-08-04 13:20:01,,,58,CR-2026-2001
REC-MA-0000261,P-000638,Divya Sen,,PH-000394,+91-1673188261,,,,,O-000040,Eastern Pharma Enterprises,,,FINANCIAL_TXN,2026-06-17 22:40:01,39671,,40,
REC-MA-0000262,P-000635,Suresh Kulkarni,,PH-000075,+91-8718637599,,,,,,,,,CALL_LOG,2026-03-24 10:37:21,,,82,CR-2026-2003
REC-MA-0000263,P-001702,Anjali Nair,,PH-000889,+91-2850116880,,,,,,,,,CALL_LOG,2026-06-05 21:19:59,,High frequency evening calls,31,
REC-MA-0000264,P-000476,Rekha Bhat,,,,,,L-000102,"Industrial Estate, Hosur",,,,,LOCATION_PING,2026-01-10 00:33:11,,,44,CR-2026-2014
REC-MA-0000265,P-000034,Shalini Kamble,,PH-000561,+91-7601467238,,,,,,,,,CALL_LOG,2026-08-31 13:56:59,,,88,
REC-MA-0000266,P-001251,Ramesh Shinde,,,,V-000487,CG-88-TX-2390,L-000121,"Residential Colony, Nagercoil",O-000243,Eastern Energy Udyog,,,REGISTRATION_RECORD,2026-01-10 13:41:58,,Frequent contact with flagged number,51,
REC-MA-0000267,P-000866,Lakshmi Karthikeyan,"L. Karthikeyan,Lakshmi K.,L K",,,,,L-000174,"Warehouse Zone, Thanjavur",,,P-000080,Swati Prakash,SIGHTING_REPORT,2026-06-03 15:57:10,,Co-location with case-linked individual,15,CR-2026-2020
REC-MA-0000268,P-000784,Simran Rajan,,PH-000416,+91-8812786866,,,,,O-000019,Prime Retail Group,,,FINANCIAL_TXN,2026-03-01 18:47:40,51260,,87,
REC-MA-0000269,P-000149,Amit Mahapatra,,,,,,L-000130,"Auto Nagar, Nagapattinam",,,,,SIGHTING_REPORT,2026-01-07 15:05:10,,,26,CR-2026-2008
REC-MA-0000270,P-001402,Bhavna Kapoor,,PH-000747,+91-1648198077,,,,,O-000205,Highland Importers Traders,,,FINANCIAL_TXN,2026-07-11 08:11:29,232356,Cash pickup observed near market road,90,
REC-MA-0000271,P-000647,Rahul Dutta,,PH-000538,+91-1145775847,,,,,,,,,CALL_LOG,2026-04-24 05:57:35,,,68,
REC-MA-0000272,P-000128,Megha Saha,,,,V-000155,DL-42-NM-9501,L-000012,"Bus Stand, Madurai",,,,,VEHICLE_MOVEMENT,2026-04-18 18:35:03,,,77,CR-2026-2006
REC-MA-0000273,P-000530,Vandana Bose,,,,V-000430,KA-54-PK-8754,L-000015,"SIPCOT, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-01-04 18:26:52,,,40,
REC-MA-0000274,P-000365,Sanjay Malhotra,,,,,,L-000068,"Bus Stand, Hosur",,,,,LOCATION_PING,2026-03-29 05:23:29,,,25,
REC-MA-0000275,P-001339,Deepak Dutta,,,,V-000136,DL-10-PJ-5912,L-000151,"Warehouse Zone, Salem",,,,,VEHICLE_MOVEMENT,2026-06-05 08:26:20,,,59,
REC-MA-0000276,P-000548,Jaya Mishra,,,,,,L-000167,"Old Town, Dindigul",,,P-001854,Vandana Krishnan,SIGHTING_REPORT,2026-08-24 04:34:19,,,62,
REC-MA-0000277,P-001685,Suresh Reddy,,PH-000947,+91-0615727682,,,,,O-000154,Vantage Financial Pvt Ltd,,,FINANCIAL_TXN,2026-01-19 22:41:48,209336,,71,
REC-MA-0000278,P-001642,Sneha Joshi,,,,V-000002,TN-85-FS-7770,L-000102,"Industrial Estate, Hosur",,,,,VEHICLE_MOVEMENT,2026-05-19 16:00:50,,,31,CR-2026-2013
REC-MA-0000279,P-001851,Kiran Kapoor,,,,,,L-000097,"Technology Park, Coimbatore",,,,,SIGHTING_REPORT,2026-04-05 20:04:09,,,97,
